timestamp_ms,current_a,current_uncertainty_a,temperature_proxy_c,measurement_valid,current_calibrated,current_polarity_validated,temperature_measured_at_fuse,model_validated,event
102500,0.000000,0.500000,30.000000,1,1,1,0,1,
102600,0.000000,0.500000,30.000000,1,1,1,0,1,
102700,0.000000,0.500000,30.000000,1,1,1,0,1,
102800,0.000000,0.500000,30.000000,1,1,1,0,1,
102900,0.000000,0.500000,30.000000,1,1,1,0,1,
103000,0.000000,0.500000,30.000000,1,1,1,0,1,
103100,0.000000,0.500000,30.000000,1,1,1,0,1,
103200,0.000000,0.500000,30.000000,1,1,1,0,1,
103300,0.000000,0.500000,30.000000,1,1,1,0,1,
103400,0.000000,0.500000,30.000000,1,1,1,0,1,
103500,0.000000,0.500000,30.000000,1,1,1,0,1,
103600,0.000000,0.500000,30.000000,1,1,1,0,1,
103700,0.000000,0.500000,30.000000,1,1,1,0,1,
103800,0.000000,0.500000,30.000000,1,1,1,0,1,
103900,0.000000,0.500000,30.000000,1,1,1,0,1,
104000,0.000000,0.500000,30.000000,1,1,1,0,1,
104100,0.000000,0.500000,30.000000,1,1,1,0,1,
104200,0.000000,0.500000,30.000000,1,1,1,0,1,
104300,0.000000,0.500000,30.000000,1,1,1,0,1,
104400,0.000000,0.500000,30.000000,1,1,1,0,1,
104500,0.000000,0.500000,30.000000,1,1,1,0,1,
104600,0.000000,0.500000,30.000000,1,1,1,0,1,
104700,0.000000,0.500000,30.000000,1,1,1,0,1,
104800,0.000000,0.500000,30.000000,1,1,1,0,1,
104900,0.000000,0.500000,30.000000,1,1,1,0,1,
105000,0.000000,0.500000,30.000000,1,1,1,0,1,
105100,0.000000,0.500000,30.000000,1,1,1,0,1,
105200,0.000000,0.500000,30.000000,1,1,1,0,1,
105300,0.000000,0.500000,30.000000,1,1,1,0,1,
105400,0.000000,0.500000,30.000000,1,1,1,0,1,
105500,0.000000,0.500000,30.000000,1,1,1,0,1,
105600,0.000000,0.500000,30.000000,1,1,1,0,1,
105700,0.000000,0.500000,30.000000,1,1,1,0,1,
105800,0.000000,0.500000,30.000000,1,1,1,0,1,
105900,0.000000,0.500000,30.000000,1,1,1,0,1,
106000,0.000000,0.500000,30.000000,1,1,1,0,1,
106100,0.000000,0.500000,30.000000,1,1,1,0,1,
106200,0.000000,0.500000,30.000000,1,1,1,0,1,
106300,0.000000,0.500000,30.000000,1,1,1,0,1,
106400,0.000000,0.500000,30.000000,1,1,1,0,1,
106500,0.000000,0.500000,30.000000,1,1,1,0,1,
106600,0.000000,0.500000,30.000000,1,1,1,0,1,
106700,0.000000,0.500000,30.000000,1,1,1,0,1,
106800,0.000000,0.500000,30.000000,1,1,1,0,1,
106900,0.000000,0.500000,30.000000,1,1,1,0,1,
107000,0.000000,0.500000,30.000000,1,1,1,0,1,
107100,0.000000,0.500000,30.000000,1,1,1,0,1,
107200,0.000000,0.500000,30.000000,1,1,1,0,1,
107300,0.000000,0.500000,30.000000,1,1,1,0,1,
107400,0.000000,0.500000,30.000000,1,1,1,0,1,
107500,0.000000,0.500000,30.000000,1,1,1,0,1,
107600,0.000000,0.500000,30.000000,1,1,1,0,1,
107700,0.000000,0.500000,30.000000,1,1,1,0,1,
107800,0.000000,0.500000,30.000000,1,1,1,0,1,
107900,0.000000,0.500000,30.000000,1,1,1,0,1,
108000,0.000000,0.500000,30.000000,1,1,1,0,1,
108100,0.000000,0.500000,30.000000,1,1,1,0,1,
108200,0.000000,0.500000,30.000000,1,1,1,0,1,
108300,0.000000,0.500000,30.000000,1,1,1,0,1,
108400,0.000000,0.500000,30.000000,1,1,1,0,1,
108500,0.000000,0.500000,30.000000,1,1,1,0,1,
108600,0.000000,0.500000,30.000000,1,1,1,0,1,
108700,0.000000,0.500000,30.000000,1,1,1,0,1,
108800,0.000000,0.500000,30.000000,1,1,1,0,1,
108900,0.000000,0.500000,30.000000,1,1,1,0,1,
109000,0.000000,0.500000,30.000000,1,1,1,0,1,
109100,0.000000,0.500000,30.000000,1,1,1,0,1,
109200,0.000000,0.500000,30.000000,1,1,1,0,1,
109300,0.000000,0.500000,30.000000,1,1,1,0,1,
109400,0.000000,0.500000,30.000000,1,1,1,0,1,
109500,0.000000,0.500000,30.000000,1,1,1,0,1,
109600,0.000000,0.500000,30.000000,1,1,1,0,1,
109700,0.000000,0.500000,30.000000,1,1,1,0,1,
109800,0.000000,0.500000,30.000000,1,1,1,0,1,
109900,0.000000,0.500000,30.000000,1,1,1,0,1,
110000,0.000000,0.500000,30.000000,1,1,1,0,1,
110100,0.000000,0.500000,30.000000,1,1,1,0,1,
110200,0.000000,0.500000,30.000000,1,1,1,0,1,
110300,0.000000,0.500000,30.000000,1,1,1,0,1,
110400,0.000000,0.500000,30.000000,1,1,1,0,1,
110500,0.000000,0.500000,30.000000,1,1,1,0,1,
110600,0.000000,0.500000,30.000000,1,1,1,0,1,
110700,0.000000,0.500000,30.000000,1,1,1,0,1,
110800,0.000000,0.500000,30.000000,1,1,1,0,1,
110900,0.000000,0.500000,30.000000,1,1,1,0,1,
111000,0.000000,0.500000,30.000000,1,1,1,0,1,
111100,0.000000,0.500000,30.000000,1,1,1,0,1,
111200,0.000000,0.500000,30.000000,1,1,1,0,1,
111300,0.000000,0.500000,30.000000,1,1,1,0,1,
111400,0.000000,0.500000,30.000000,1,1,1,0,1,
111500,0.000000,0.500000,30.000000,1,1,1,0,1,
111600,0.000000,0.500000,30.000000,1,1,1,0,1,
111700,0.000000,0.500000,30.000000,1,1,1,0,1,
111800,0.000000,0.500000,30.000000,1,1,1,0,1,
111900,0.000000,0.500000,30.000000,1,1,1,0,1,
112000,0.000000,0.500000,30.000000,1,1,1,0,1,
112100,0.000000,0.500000,30.000000,1,1,1,0,1,
112200,0.000000,0.500000,30.000000,1,1,1,0,1,
112300,0.000000,0.500000,30.000000,1,1,1,0,1,
112400,0.000000,0.500000,30.000000,1,1,1,0,1,
112500,0.000000,0.500000,30.000000,1,1,1,0,1,
112600,0.000000,0.500000,30.000000,1,1,1,0,1,
112700,0.000000,0.500000,30.000000,1,1,1,0,1,
112800,0.000000,0.500000,30.000000,1,1,1,0,1,
112900,0.000000,0.500000,30.000000,1,1,1,0,1,
113000,0.000000,0.500000,30.000000,1,1,1,0,1,
113100,0.000000,0.500000,30.000000,1,1,1,0,1,
113200,0.000000,0.500000,30.000000,1,1,1,0,1,
113300,0.000000,0.500000,30.000000,1,1,1,0,1,
113400,0.000000,0.500000,30.000000,1,1,1,0,1,
113500,0.000000,0.500000,30.000000,1,1,1,0,1,
113600,0.000000,0.500000,30.000000,1,1,1,0,1,
113700,0.000000,0.500000,30.000000,1,1,1,0,1,
113800,0.000000,0.500000,30.000000,1,1,1,0,1,
113900,0.000000,0.500000,30.000000,1,1,1,0,1,
114000,0.000000,0.500000,30.000000,1,1,1,0,1,
114100,0.000000,0.500000,30.000000,1,1,1,0,1,
114200,0.000000,0.500000,30.000000,1,1,1,0,1,
114300,0.000000,0.500000,30.000000,1,1,1,0,1,
114400,0.000000,0.500000,30.000000,1,1,1,0,1,
114500,0.000000,0.500000,30.000000,1,1,1,0,1,
114600,0.000000,0.500000,30.000000,1,1,1,0,1,
114700,0.000000,0.500000,30.000000,1,1,1,0,1,
114800,0.000000,0.500000,30.000000,1,1,1,0,1,
114900,0.000000,0.500000,30.000000,1,1,1,0,1,
115000,0.000000,0.500000,30.000000,1,1,1,0,1,
115100,0.000000,0.500000,30.000000,1,1,1,0,1,
115200,0.000000,0.500000,30.000000,1,1,1,0,1,
115300,0.000000,0.500000,30.000000,1,1,1,0,1,
115400,0.000000,0.500000,30.000000,1,1,1,0,1,
115500,0.000000,0.500000,30.000000,1,1,1,0,1,
115600,0.000000,0.500000,30.000000,1,1,1,0,1,
115700,0.000000,0.500000,30.000000,1,1,1,0,1,
115800,0.000000,0.500000,30.000000,1,1,1,0,1,
115900,0.000000,0.500000,30.000000,1,1,1,0,1,
116000,0.000000,0.500000,30.000000,1,1,1,0,1,
116100,0.000000,0.500000,30.000000,1,1,1,0,1,
116200,0.000000,0.500000,30.000000,1,1,1,0,1,
116300,0.000000,0.500000,30.000000,1,1,1,0,1,
116400,0.000000,0.500000,30.000000,1,1,1,0,1,
116500,0.000000,0.500000,30.000000,1,1,1,0,1,
116600,0.000000,0.500000,30.000000,1,1,1,0,1,
116700,0.000000,0.500000,30.000000,1,1,1,0,1,
116800,0.000000,0.500000,30.000000,1,1,1,0,1,
116900,0.000000,0.500000,30.000000,1,1,1,0,1,
117000,0.000000,0.500000,30.000000,1,1,1,0,1,
117100,0.000000,0.500000,30.000000,1,1,1,0,1,
117200,0.000000,0.500000,30.000000,1,1,1,0,1,
117300,0.000000,0.500000,30.000000,1,1,1,0,1,
117400,0.000000,0.500000,30.000000,1,1,1,0,1,
117500,0.000000,0.500000,30.000000,1,1,1,0,1,
117600,0.000000,0.500000,30.000000,1,1,1,0,1,
117700,0.000000,0.500000,30.000000,1,1,1,0,1,
117800,0.000000,0.500000,30.000000,1,1,1,0,1,
117900,0.000000,0.500000,30.000000,1,1,1,0,1,
118000,0.000000,0.500000,30.000000,1,1,1,0,1,
118100,0.000000,0.500000,30.000000,1,1,1,0,1,
118200,0.000000,0.500000,30.000000,1,1,1,0,1,
118300,0.000000,0.500000,30.000000,1,1,1,0,1,
118400,0.000000,0.500000,30.000000,1,1,1,0,1,
118500,0.000000,0.500000,30.000000,1,1,1,0,1,
118600,0.000000,0.500000,30.000000,1,1,1,0,1,
118700,0.000000,0.500000,30.000000,1,1,1,0,1,
118800,0.000000,0.500000,30.000000,1,1,1,0,1,
118900,0.000000,0.500000,30.000000,1,1,1,0,1,
119000,0.000000,0.500000,30.000000,1,1,1,0,1,
119100,0.000000,0.500000,30.000000,1,1,1,0,1,
119200,0.000000,0.500000,30.000000,1,1,1,0,1,
119300,0.000000,0.500000,30.000000,1,1,1,0,1,
119400,0.000000,0.500000,30.000000,1,1,1,0,1,
119500,0.000000,0.500000,30.000000,1,1,1,0,1,
119600,0.000000,0.500000,30.000000,1,1,1,0,1,
119700,0.000000,0.500000,30.000000,1,1,1,0,1,
119800,0.000000,0.500000,30.000000,1,1,1,0,1,
119900,0.000000,0.500000,30.000000,1,1,1,0,1,
120000,0.000000,0.500000,30.000000,1,1,1,0,1,
120100,0.000000,0.500000,30.000000,1,1,1,0,1,
120200,0.000000,0.500000,30.000000,1,1,1,0,1,
120300,0.000000,0.500000,30.000000,1,1,1,0,1,
120400,0.000000,0.500000,30.000000,1,1,1,0,1,
120500,0.000000,0.500000,30.000000,1,1,1,0,1,
120600,0.000000,0.500000,30.000000,1,1,1,0,1,
120700,0.000000,0.500000,30.000000,1,1,1,0,1,
120800,0.000000,0.500000,30.000000,1,1,1,0,1,
120900,0.000000,0.500000,30.000000,1,1,1,0,1,
121000,0.000000,0.500000,30.000000,1,1,1,0,1,
121100,0.000000,0.500000,30.000000,1,1,1,0,1,
121200,0.000000,0.500000,30.000000,1,1,1,0,1,
121300,0.000000,0.500000,30.000000,1,1,1,0,1,
121400,0.000000,0.500000,30.000000,1,1,1,0,1,
121500,0.000000,0.500000,30.000000,1,1,1,0,1,
121600,0.000000,0.500000,30.000000,1,1,1,0,1,
121700,0.000000,0.500000,30.000000,1,1,1,0,1,
121800,0.000000,0.500000,30.000000,1,1,1,0,1,
121900,0.000000,0.500000,30.000000,1,1,1,0,1,
122000,0.000000,0.500000,30.000000,1,1,1,0,1,
122100,0.000000,0.500000,30.000000,1,1,1,0,1,
122200,0.000000,0.500000,30.000000,1,1,1,0,1,
122300,0.000000,0.500000,30.000000,1,1,1,0,1,
122400,0.000000,0.500000,30.000000,1,1,1,0,1,
122500,0.000000,0.500000,30.000000,1,1,1,0,1,
122600,0.000000,0.500000,30.000000,1,1,1,0,1,
122700,0.000000,0.500000,30.000000,1,1,1,0,1,
122800,0.000000,0.500000,30.000000,1,1,1,0,1,
122900,0.000000,0.500000,30.000000,1,1,1,0,1,
123000,0.000000,0.500000,30.000000,1,1,1,0,1,
123100,0.000000,0.500000,30.000000,1,1,1,0,1,
123200,0.000000,0.500000,30.000000,1,1,1,0,1,
123300,0.000000,0.500000,30.000000,1,1,1,0,1,
123400,0.000000,0.500000,30.000000,1,1,1,0,1,
123500,0.000000,0.500000,30.000000,1,1,1,0,1,
123600,0.000000,0.500000,30.000000,1,1,1,0,1,
123700,0.000000,0.500000,30.000000,1,1,1,0,1,
123800,0.000000,0.500000,30.000000,1,1,1,0,1,
123900,0.000000,0.500000,30.000000,1,1,1,0,1,
124000,0.000000,0.500000,30.000000,1,1,1,0,1,
124100,0.000000,0.500000,30.000000,1,1,1,0,1,
124200,0.000000,0.500000,30.000000,1,1,1,0,1,
124300,0.000000,0.500000,30.000000,1,1,1,0,1,
124400,0.000000,0.500000,30.000000,1,1,1,0,1,
124500,0.000000,0.500000,30.000000,1,1,1,0,1,
124600,0.000000,0.500000,30.000000,1,1,1,0,1,
124700,0.000000,0.500000,30.000000,1,1,1,0,1,
124800,0.000000,0.500000,30.000000,1,1,1,0,1,
124900,0.000000,0.500000,30.000000,1,1,1,0,1,
125000,0.000000,0.500000,30.000000,1,1,1,0,1,
125100,0.000000,0.500000,30.000000,1,1,1,0,1,
125200,0.000000,0.500000,30.000000,1,1,1,0,1,
125300,0.000000,0.500000,30.000000,1,1,1,0,1,
125400,0.000000,0.500000,30.000000,1,1,1,0,1,
125500,0.000000,0.500000,30.000000,1,1,1,0,1,
125600,0.000000,0.500000,30.000000,1,1,1,0,1,
125700,0.000000,0.500000,30.000000,1,1,1,0,1,
125800,0.000000,0.500000,30.000000,1,1,1,0,1,
125900,0.000000,0.500000,30.000000,1,1,1,0,1,
126000,0.000000,0.500000,30.000000,1,1,1,0,1,
126100,0.000000,0.500000,30.000000,1,1,1,0,1,
126200,0.000000,0.500000,30.000000,1,1,1,0,1,
126300,0.000000,0.500000,30.000000,1,1,1,0,1,
126400,0.000000,0.500000,30.000000,1,1,1,0,1,
126500,0.000000,0.500000,30.000000,1,1,1,0,1,
126600,0.000000,0.500000,30.000000,1,1,1,0,1,
126700,0.000000,0.500000,30.000000,1,1,1,0,1,
126800,0.000000,0.500000,30.000000,1,1,1,0,1,
126900,0.000000,0.500000,30.000000,1,1,1,0,1,
127000,0.000000,0.500000,30.000000,1,1,1,0,1,
127100,0.000000,0.500000,30.000000,1,1,1,0,1,
127200,0.000000,0.500000,30.000000,1,1,1,0,1,
127300,0.000000,0.500000,30.000000,1,1,1,0,1,
127400,0.000000,0.500000,30.000000,1,1,1,0,1,
127500,0.000000,0.500000,30.000000,1,1,1,0,1,
127600,0.000000,0.500000,30.000000,1,1,1,0,1,
127700,0.000000,0.500000,30.000000,1,1,1,0,1,
127800,0.000000,0.500000,30.000000,1,1,1,0,1,
127900,0.000000,0.500000,30.000000,1,1,1,0,1,
128000,0.000000,0.500000,30.000000,1,1,1,0,1,
128100,0.000000,0.500000,30.000000,1,1,1,0,1,
128200,0.000000,0.500000,30.000000,1,1,1,0,1,
128300,0.000000,0.500000,30.000000,1,1,1,0,1,
128400,0.000000,0.500000,30.000000,1,1,1,0,1,
128500,0.000000,0.500000,30.000000,1,1,1,0,1,
128600,0.000000,0.500000,30.000000,1,1,1,0,1,
128700,0.000000,0.500000,30.000000,1,1,1,0,1,
128800,0.000000,0.500000,30.000000,1,1,1,0,1,
128900,0.000000,0.500000,30.000000,1,1,1,0,1,
129000,0.000000,0.500000,30.000000,1,1,1,0,1,
129100,0.000000,0.500000,30.000000,1,1,1,0,1,
129200,0.000000,0.500000,30.000000,1,1,1,0,1,
129300,0.000000,0.500000,30.000000,1,1,1,0,1,
129400,0.000000,0.500000,30.000000,1,1,1,0,1,
129500,0.000000,0.500000,30.000000,1,1,1,0,1,
129600,0.000000,0.500000,30.000000,1,1,1,0,1,
129700,0.000000,0.500000,30.000000,1,1,1,0,1,
129800,0.000000,0.500000,30.000000,1,1,1,0,1,
129900,0.000000,0.500000,30.000000,1,1,1,0,1,
130000,0.000000,0.500000,30.000000,1,1,1,0,1,
130100,0.000000,0.500000,30.000000,1,1,1,0,1,
130200,0.000000,0.500000,30.000000,1,1,1,0,1,
130300,0.000000,0.500000,30.000000,1,1,1,0,1,
130400,0.000000,0.500000,30.000000,1,1,1,0,1,
130500,0.000000,0.500000,30.000000,1,1,1,0,1,
130600,0.000000,0.500000,30.000000,1,1,1,0,1,
130700,0.000000,0.500000,30.000000,1,1,1,0,1,
130800,0.000000,0.500000,30.000000,1,1,1,0,1,
130900,0.000000,0.500000,30.000000,1,1,1,0,1,
131000,0.000000,0.500000,30.000000,1,1,1,0,1,
131100,0.000000,0.500000,30.000000,1,1,1,0,1,
131200,0.000000,0.500000,30.000000,1,1,1,0,1,
131300,0.000000,0.500000,30.000000,1,1,1,0,1,
131400,0.000000,0.500000,30.000000,1,1,1,0,1,
131500,0.000000,0.500000,30.000000,1,1,1,0,1,
131600,0.000000,0.500000,30.000000,1,1,1,0,1,
131700,0.000000,0.500000,30.000000,1,1,1,0,1,
131800,0.000000,0.500000,30.000000,1,1,1,0,1,
131900,0.000000,0.500000,30.000000,1,1,1,0,1,
132000,0.000000,0.500000,30.000000,1,1,1,0,1,
132100,0.000000,0.500000,30.000000,1,1,1,0,1,
132200,0.000000,0.500000,30.000000,1,1,1,0,1,
132300,0.000000,0.500000,30.000000,1,1,1,0,1,
132400,0.000000,0.500000,30.000000,1,1,1,0,1,
132500,0.000000,0.500000,30.000000,1,1,1,0,1,
132600,0.000000,0.500000,30.000000,1,1,1,0,1,
132700,0.000000,0.500000,30.000000,1,1,1,0,1,
132800,0.000000,0.500000,30.000000,1,1,1,0,1,
132900,0.000000,0.500000,30.000000,1,1,1,0,1,
133000,0.000000,0.500000,30.000000,1,1,1,0,1,
133100,0.000000,0.500000,30.000000,1,1,1,0,1,
133200,0.000000,0.500000,30.000000,1,1,1,0,1,
133300,0.000000,0.500000,30.000000,1,1,1,0,1,
133400,0.000000,0.500000,30.000000,1,1,1,0,1,
133500,0.000000,0.500000,30.000000,1,1,1,0,1,
133600,0.000000,0.500000,30.000000,1,1,1,0,1,
133700,0.000000,0.500000,30.000000,1,1,1,0,1,
133800,0.000000,0.500000,30.000000,1,1,1,0,1,
133900,0.000000,0.500000,30.000000,1,1,1,0,1,
134000,0.000000,0.500000,30.000000,1,1,1,0,1,
134100,0.000000,0.500000,30.000000,1,1,1,0,1,
134200,0.000000,0.500000,30.000000,1,1,1,0,1,
134300,0.000000,0.500000,30.000000,1,1,1,0,1,
134400,0.000000,0.500000,30.000000,1,1,1,0,1,
134500,0.000000,0.500000,30.000000,1,1,1,0,1,
134600,0.000000,0.500000,30.000000,1,1,1,0,1,
134700,0.000000,0.500000,30.000000,1,1,1,0,1,
134800,0.000000,0.500000,30.000000,1,1,1,0,1,
134900,0.000000,0.500000,30.000000,1,1,1,0,1,
135000,0.000000,0.500000,30.000000,1,1,1,0,1,
135100,0.000000,0.500000,30.000000,1,1,1,0,1,
135200,0.000000,0.500000,30.000000,1,1,1,0,1,
135300,0.000000,0.500000,30.000000,1,1,1,0,1,
135400,0.000000,0.500000,30.000000,1,1,1,0,1,
135500,0.000000,0.500000,30.000000,1,1,1,0,1,
135600,0.000000,0.500000,30.000000,1,1,1,0,1,
135700,0.000000,0.500000,30.000000,1,1,1,0,1,
135800,0.000000,0.500000,30.000000,1,1,1,0,1,
135900,0.000000,0.500000,30.000000,1,1,1,0,1,
136000,0.000000,0.500000,30.000000,1,1,1,0,1,
136100,0.000000,0.500000,30.000000,1,1,1,0,1,
136200,0.000000,0.500000,30.000000,1,1,1,0,1,
136300,0.000000,0.500000,30.000000,1,1,1,0,1,
136400,0.000000,0.500000,30.000000,1,1,1,0,1,
136500,0.000000,0.500000,30.000000,1,1,1,0,1,
136600,0.000000,0.500000,30.000000,1,1,1,0,1,
136700,0.000000,0.500000,30.000000,1,1,1,0,1,
136800,0.000000,0.500000,30.000000,1,1,1,0,1,
136900,0.000000,0.500000,30.000000,1,1,1,0,1,
137000,0.000000,0.500000,30.000000,1,1,1,0,1,
137100,0.000000,0.500000,30.000000,1,1,1,0,1,
137200,0.000000,0.500000,30.000000,1,1,1,0,1,
137300,0.000000,0.500000,30.000000,1,1,1,0,1,
137400,0.000000,0.500000,30.000000,1,1,1,0,1,
137500,0.000000,0.500000,30.000000,1,1,1,0,1,
137600,0.000000,0.500000,30.000000,1,1,1,0,1,
137700,0.000000,0.500000,30.000000,1,1,1,0,1,
137800,0.000000,0.500000,30.000000,1,1,1,0,1,
137900,0.000000,0.500000,30.000000,1,1,1,0,1,
138000,0.000000,0.500000,30.000000,1,1,1,0,1,
138100,0.000000,0.500000,30.000000,1,1,1,0,1,
138200,0.000000,0.500000,30.000000,1,1,1,0,1,
138300,0.000000,0.500000,30.000000,1,1,1,0,1,
138400,0.000000,0.500000,30.000000,1,1,1,0,1,
138500,0.000000,0.500000,30.000000,1,1,1,0,1,
138600,0.000000,0.500000,30.000000,1,1,1,0,1,
138700,0.000000,0.500000,30.000000,1,1,1,0,1,
138800,0.000000,0.500000,30.000000,1,1,1,0,1,
138900,0.000000,0.500000,30.000000,1,1,1,0,1,
139000,0.000000,0.500000,30.000000,1,1,1,0,1,
139100,0.000000,0.500000,30.000000,1,1,1,0,1,
139200,0.000000,0.500000,30.000000,1,1,1,0,1,
139300,0.000000,0.500000,30.000000,1,1,1,0,1,
139400,0.000000,0.500000,30.000000,1,1,1,0,1,
139500,0.000000,0.500000,30.000000,1,1,1,0,1,
139600,0.000000,0.500000,30.000000,1,1,1,0,1,
139700,0.000000,0.500000,30.000000,1,1,1,0,1,
139800,0.000000,0.500000,30.000000,1,1,1,0,1,
139900,0.000000,0.500000,30.000000,1,1,1,0,1,
140000,0.000000,0.500000,30.000000,1,1,1,0,1,
140100,0.000000,0.500000,30.000000,1,1,1,0,1,
140200,0.000000,0.500000,30.000000,1,1,1,0,1,
140300,0.000000,0.500000,30.000000,1,1,1,0,1,
140400,0.000000,0.500000,30.000000,1,1,1,0,1,
140500,0.000000,0.500000,30.000000,1,1,1,0,1,
140600,0.000000,0.500000,30.000000,1,1,1,0,1,
140700,0.000000,0.500000,30.000000,1,1,1,0,1,
140800,0.000000,0.500000,30.000000,1,1,1,0,1,
140900,0.000000,0.500000,30.000000,1,1,1,0,1,
141000,0.000000,0.500000,30.000000,1,1,1,0,1,
141100,0.000000,0.500000,30.000000,1,1,1,0,1,
141200,0.000000,0.500000,30.000000,1,1,1,0,1,
141300,0.000000,0.500000,30.000000,1,1,1,0,1,
141400,0.000000,0.500000,30.000000,1,1,1,0,1,
141500,0.000000,0.500000,30.000000,1,1,1,0,1,
141600,0.000000,0.500000,30.000000,1,1,1,0,1,
141700,0.000000,0.500000,30.000000,1,1,1,0,1,
141800,0.000000,0.500000,30.000000,1,1,1,0,1,
141900,0.000000,0.500000,30.000000,1,1,1,0,1,
142000,0.000000,0.500000,30.000000,1,1,1,0,1,
142100,0.000000,0.500000,30.000000,1,1,1,0,1,
142200,0.000000,0.500000,30.000000,1,1,1,0,1,
142300,0.000000,0.500000,30.000000,1,1,1,0,1,
142400,0.000000,0.500000,30.000000,1,1,1,0,1,
142500,0.000000,0.500000,30.000000,1,1,1,0,1,
142600,0.000000,0.500000,30.000000,1,1,1,0,1,
142700,0.000000,0.500000,30.000000,1,1,1,0,1,
142800,0.000000,0.500000,30.000000,1,1,1,0,1,
142900,0.000000,0.500000,30.000000,1,1,1,0,1,
143000,0.000000,0.500000,30.000000,1,1,1,0,1,
143100,0.000000,0.500000,30.000000,1,1,1,0,1,
143200,0.000000,0.500000,30.000000,1,1,1,0,1,
143300,0.000000,0.500000,30.000000,1,1,1,0,1,
143400,0.000000,0.500000,30.000000,1,1,1,0,1,
143500,0.000000,0.500000,30.000000,1,1,1,0,1,
143600,0.000000,0.500000,30.000000,1,1,1,0,1,
143700,0.000000,0.500000,30.000000,1,1,1,0,1,
143800,0.000000,0.500000,30.000000,1,1,1,0,1,
143900,0.000000,0.500000,30.000000,1,1,1,0,1,
144000,0.000000,0.500000,30.000000,1,1,1,0,1,
144100,0.000000,0.500000,30.000000,1,1,1,0,1,
144200,0.000000,0.500000,30.000000,1,1,1,0,1,
144300,0.000000,0.500000,30.000000,1,1,1,0,1,
144400,0.000000,0.500000,30.000000,1,1,1,0,1,
144500,0.000000,0.500000,30.000000,1,1,1,0,1,
144600,0.000000,0.500000,30.000000,1,1,1,0,1,
144700,0.000000,0.500000,30.000000,1,1,1,0,1,
144800,0.000000,0.500000,30.000000,1,1,1,0,1,
144900,0.000000,0.500000,30.000000,1,1,1,0,1,
145000,0.000000,0.500000,30.000000,1,1,1,0,1,
145100,0.000000,0.500000,30.000000,1,1,1,0,1,
145200,0.000000,0.500000,30.000000,1,1,1,0,1,
145300,0.000000,0.500000,30.000000,1,1,1,0,1,
145400,0.000000,0.500000,30.000000,1,1,1,0,1,
145500,0.000000,0.500000,30.000000,1,1,1,0,1,
145600,0.000000,0.500000,30.000000,1,1,1,0,1,
145700,0.000000,0.500000,30.000000,1,1,1,0,1,
145800,0.000000,0.500000,30.000000,1,1,1,0,1,
145900,0.000000,0.500000,30.000000,1,1,1,0,1,
146000,0.000000,0.500000,30.000000,1,1,1,0,1,
146100,0.000000,0.500000,30.000000,1,1,1,0,1,
146200,0.000000,0.500000,30.000000,1,1,1,0,1,
146300,0.000000,0.500000,30.000000,1,1,1,0,1,
146400,0.000000,0.500000,30.000000,1,1,1,0,1,
146500,0.000000,0.500000,30.000000,1,1,1,0,1,
146600,0.000000,0.500000,30.000000,1,1,1,0,1,
146700,0.000000,0.500000,30.000000,1,1,1,0,1,
146800,0.000000,0.500000,30.000000,1,1,1,0,1,
146900,0.000000,0.500000,30.000000,1,1,1,0,1,
147000,0.000000,0.500000,30.000000,1,1,1,0,1,
147100,0.000000,0.500000,30.000000,1,1,1,0,1,
147200,0.000000,0.500000,30.000000,1,1,1,0,1,
147300,0.000000,0.500000,30.000000,1,1,1,0,1,
147400,0.000000,0.500000,30.000000,1,1,1,0,1,
147500,0.000000,0.500000,30.000000,1,1,1,0,1,
147600,0.000000,0.500000,30.000000,1,1,1,0,1,
147700,0.000000,0.500000,30.000000,1,1,1,0,1,
147800,0.000000,0.500000,30.000000,1,1,1,0,1,
147900,0.000000,0.500000,30.000000,1,1,1,0,1,
148000,0.000000,0.500000,30.000000,1,1,1,0,1,
148100,0.000000,0.500000,30.000000,1,1,1,0,1,
148200,0.000000,0.500000,30.000000,1,1,1,0,1,
148300,0.000000,0.500000,30.000000,1,1,1,0,1,
148400,0.000000,0.500000,30.000000,1,1,1,0,1,
148500,0.000000,0.500000,30.000000,1,1,1,0,1,
148600,0.000000,0.500000,30.000000,1,1,1,0,1,
148700,0.000000,0.500000,30.000000,1,1,1,0,1,
148800,0.000000,0.500000,30.000000,1,1,1,0,1,
148900,0.000000,0.500000,30.000000,1,1,1,0,1,
149000,0.000000,0.500000,30.000000,1,1,1,0,1,
149100,0.000000,0.500000,30.000000,1,1,1,0,1,
149200,0.000000,0.500000,30.000000,1,1,1,0,1,
149300,0.000000,0.500000,30.000000,1,1,1,0,1,
149400,0.000000,0.500000,30.000000,1,1,1,0,1,
149500,0.000000,0.500000,30.000000,1,1,1,0,1,
149600,0.000000,0.500000,30.000000,1,1,1,0,1,
149700,0.000000,0.500000,30.000000,1,1,1,0,1,
149800,0.000000,0.500000,30.000000,1,1,1,0,1,
149900,0.000000,0.500000,30.000000,1,1,1,0,1,
150000,0.000000,0.500000,30.000000,1,1,1,0,1,
150100,0.000000,0.500000,30.000000,1,1,1,0,1,
150200,0.000000,0.500000,30.000000,1,1,1,0,1,
150300,0.000000,0.500000,30.000000,1,1,1,0,1,
150400,0.000000,0.500000,30.000000,1,1,1,0,1,
